interaction_id,customer_id,campaign_id,interaction_date,clicked,converted,revenue_generated
INT_01592,CUST_0292,CAMP_005,2025-12-06,0,1,446.18
INT_01593,CUST_0288,CAMP_004,2025-11-14,1,0,356.21
INT_01594,CUST_0100,CAMP_010,2025-08-05,1,0,36.48
INT_01595,CUST_0186,CAMP_009,2025-03-12,1,0,101.8
INT_01596,CUST_0284,CAMP_008,2025-04-05,0,1,103.37
INT_01597,CUST_0148,CAMP_009,2025-03-21,1,1,320.21
INT_01598,CUST_0038,CAMP_001,2025-04-04,0,0,7.8
INT_01599,CUST_0198,CAMP_002,2025-11-14,1,0,461.04
INT_01600,CUST_0259,CAMP_006,2025-04-08,1,0,103.01
INT_01601,CUST_0231,CAMP_008,2025-03-22,1,0,344.69
INT_01602,CUST_0392,CAMP_004,2024-09-08,1,1,462.16
INT_01603,CUST_0282,CAMP_010,2025-05-05,0,0,2.37
INT_01604,CUST_0144,CAMP_010,2026-03-26,0,0,120.19
INT_01605,CUST_0423,CAMP_004,2026-05-09,0,0,406.82
INT_01606,CUST_0320,CAMP_001,2024-12-04,0,1,415.65
INT_01607,CUST_0349,CAMP_006,2026-01-14,1,0,492.2
INT_01608,CUST_0313,CAMP_007,2025-10-26,1,0,493.54
INT_01609,CUST_0061,CAMP_002,2024-09-12,1,1,413.29
INT_01610,CUST_0066,CAMP_007,2025-03-01,1,0,185.89
INT_01611,CUST_0500,CAMP_005,2025-01-04,0,0,418.89
INT_01612,CUST_0050,CAMP_009,2024-10-07,0,0,22.38
INT_01613,CUST_0202,CAMP_005,2024-08-06,1,0,70.83
INT_01614,CUST_0192,CAMP_001,2026-02-16,1,1,123.09
INT_01615,CUST_0407,CAMP_009,2024-07-04,0,0,334.27
INT_01616,CUST_0174,CAMP_006,2025-01-05,1,0,440.97
INT_01617,CUST_0286,CAMP_009,2024-08-05,1,0,211.42
INT_01618,CUST_0481,CAMP_009,2025-03-03,1,0,285.27
INT_01619,CUST_0188,CAMP_008,2025-09-30,0,0,431.87
INT_01620,CUST_0387,CAMP_008,2026-04-05,0,0,313.1
INT_01621,CUST_0074,CAMP_001,2025-06-12,1,0,102.44
INT_01622,CUST_0102,CAMP_005,2024-08-02,0,0,439.34
INT_01623,CUST_0309,CAMP_004,2025-03-31,0,0,368.32
INT_01624,CUST_0261,CAMP_006,2025-04-10,1,0,136.31
INT_01625,CUST_0206,CAMP_009,2025-10-11,1,0,345.14
INT_01626,CUST_0257,CAMP_002,2026-02-14,1,0,207.94
INT_01627,CUST_0021,CAMP_002,2024-06-07,0,0,206.82
INT_01628,CUST_0024,CAMP_003,2025-07-21,1,0,139.04
INT_01629,CUST_0020,CAMP_009,2026-03-20,0,0,450.54
INT_01630,CUST_0071,CAMP_009,2024-10-14,1,1,408.36
INT_01631,CUST_0366,CAMP_001,2025-01-16,1,0,244.11
INT_01632,CUST_0171,CAMP_002,2025-02-23,1,0,300.06
INT_01633,CUST_0412,CAMP_004,2024-06-24,1,0,313.27
INT_01634,CUST_0243,CAMP_004,2025-05-27,1,1,197.73
INT_01635,CUST_0266,CAMP_007,2025-07-25,0,0,348.0
INT_01636,CUST_0234,CAMP_002,2025-03-04,0,0,224.56
INT_01637,CUST_0077,CAMP_004,2026-04-08,1,0,331.48
INT_01638,CUST_0311,CAMP_009,2025-02-13,0,0,111.49
INT_01639,CUST_0458,CAMP_007,2026-04-03,1,0,318.8
INT_01640,CUST_0264,CAMP_002,2025-01-02,1,0,57.64
INT_01641,CUST_0072,CAMP_003,2025-03-06,1,1,451.11
INT_01642,CUST_0168,CAMP_001,2025-07-14,1,1,244.27
INT_01643,CUST_0477,CAMP_008,2026-01-18,0,0,91.68
INT_01644,CUST_0314,CAMP_006,2025-07-11,0,0,163.69
INT_01645,CUST_0164,CAMP_001,2026-01-11,0,0,471.75
INT_01646,CUST_0084,CAMP_002,2024-12-10,1,0,128.25
INT_01647,CUST_0202,CAMP_002,2025-06-11,0,0,340.45
INT_01648,CUST_0316,CAMP_001,2024-06-17,0,1,465.31
INT_01649,CUST_0379,CAMP_003,2025-07-24,1,1,199.1
INT_01650,CUST_0432,CAMP_005,2025-08-17,0,0,268.13
INT_01651,CUST_0154,CAMP_009,2025-09-19,1,0,142.35
INT_01652,CUST_0304,CAMP_002,2024-09-28,1,1,285.05
INT_01653,CUST_0173,CAMP_010,2024-10-02,0,0,54.25
INT_01654,CUST_0260,CAMP_004,2026-05-01,0,0,59.7
INT_01655,CUST_0425,CAMP_005,2024-08-28,0,1,411.44
INT_01656,CUST_0261,CAMP_007,2025-03-02,0,0,442.01
INT_01657,CUST_0273,CAMP_007,2026-04-18,0,0,475.1
INT_01658,CUST_0251,CAMP_008,2025-06-22,1,1,277.37
INT_01659,CUST_0363,CAMP_007,2024-11-04,1,0,248.98
INT_01660,CUST_0289,CAMP_007,2025-09-02,1,0,63.56
INT_01661,CUST_0154,CAMP_006,2025-02-10,1,0,497.78
INT_01662,CUST_0244,CAMP_001,2026-04-07,0,0,234.48
INT_01663,CUST_0418,CAMP_007,2025-10-02,1,0,54.67
INT_01664,CUST_0009,CAMP_002,2024-11-01,0,1,114.32
INT_01665,CUST_0189,CAMP_009,2025-02-17,1,0,416.55
INT_01666,CUST_0170,CAMP_001,2025-05-10,1,0,92.24
INT_01667,CUST_0345,CAMP_010,2025-08-25,0,1,381.27
INT_01668,CUST_0057,CAMP_002,2026-04-07,0,0,403.2
INT_01669,CUST_0214,CAMP_010,2025-11-17,1,0,120.88
INT_01670,CUST_0299,CAMP_001,2025-07-29,1,0,307.66
INT_01671,CUST_0158,CAMP_002,2024-12-20,0,0,219.05
INT_01672,CUST_0408,CAMP_006,2024-06-25,1,0,71.38
INT_01673,CUST_0461,CAMP_009,2024-11-04,1,1,298.5
INT_01674,CUST_0372,CAMP_002,2025-07-07,0,0,20.53
INT_01675,CUST_0447,CAMP_005,2024-07-25,0,1,466.81
INT_01676,CUST_0353,CAMP_005,2025-12-04,0,0,383.4
INT_01677,CUST_0323,CAMP_010,2024-08-16,0,0,94.48
INT_01678,CUST_0014,CAMP_002,2025-09-23,0,0,105.22
INT_01679,CUST_0306,CAMP_005,2024-08-21,1,0,158.96
INT_01680,CUST_0243,CAMP_008,2026-05-30,0,1,284.4
INT_01681,CUST_0136,CAMP_007,2024-09-25,1,0,474.29
INT_01682,CUST_0496,CAMP_007,2026-03-21,0,0,170.67
INT_01683,CUST_0336,CAMP_001,2024-12-08,0,1,475.21
INT_01684,CUST_0401,CAMP_008,2025-05-04,1,0,460.92
INT_01685,CUST_0498,CAMP_003,2025-08-16,1,1,175.06
INT_01686,CUST_0398,CAMP_009,2026-04-02,1,0,100.32
INT_01687,CUST_0297,CAMP_004,2026-01-05,0,1,322.07
INT_01688,CUST_0296,CAMP_003,2025-02-06,0,1,195.66
INT_01689,CUST_0117,CAMP_007,2024-07-21,1,0,76.55
INT_01690,CUST_0370,CAMP_009,2026-05-10,0,0,145.9
INT_01691,CUST_0027,CAMP_005,2025-03-30,0,0,31.82
INT_01692,CUST_0299,CAMP_003,2026-05-12,0,0,91.98
INT_01693,CUST_0246,CAMP_005,2026-05-16,1,0,97.17
INT_01694,CUST_0088,CAMP_006,2024-10-24,1,0,329.01
INT_01695,CUST_0269,CAMP_001,2025-11-05,1,0,219.44
INT_01696,CUST_0323,CAMP_009,2024-12-30,0,0,435.67
INT_01697,CUST_0370,CAMP_009,2025-07-12,0,0,34.69
INT_01698,CUST_0318,CAMP_003,2024-06-14,0,0,122.89
INT_01699,CUST_0397,CAMP_002,2024-11-12,0,1,264.28
INT_01700,CUST_0431,CAMP_001,2024-08-19,1,0,278.43
INT_01701,CUST_0195,CAMP_001,2025-04-08,1,0,71.68
INT_01702,CUST_0076,CAMP_010,2026-02-08,1,0,482.09
INT_01703,CUST_0421,CAMP_010,2025-04-11,1,0,28.36
INT_01704,CUST_0349,CAMP_007,2025-04-15,0,0,342.38
INT_01705,CUST_0125,CAMP_009,2024-09-18,1,0,204.96
INT_01706,CUST_0017,CAMP_009,2026-05-02,0,0,267.14
INT_01707,CUST_0294,CAMP_002,2026-01-21,0,0,309.29
INT_01708,CUST_0486,CAMP_005,2025-02-10,1,0,84.96
INT_01709,CUST_0359,CAMP_004,2025-04-08,0,0,466.4
INT_01710,CUST_0057,CAMP_006,2025-09-09,1,0,185.19
INT_01711,CUST_0098,CAMP_004,2025-07-28,0,0,71.74
INT_01712,CUST_0010,CAMP_007,2025-08-29,1,0,51.9
INT_01713,CUST_0226,CAMP_009,2026-05-28,0,0,116.83
INT_01714,CUST_0161,CAMP_003,2025-11-17,0,0,190.61
INT_01715,CUST_0215,CAMP_003,2026-03-10,1,1,281.36
INT_01716,CUST_0078,CAMP_003,2024-08-18,1,0,406.85
INT_01717,CUST_0212,CAMP_004,2026-02-10,0,0,384.35
INT_01718,CUST_0354,CAMP_010,2025-10-29,1,0,59.82
INT_01719,CUST_0105,CAMP_005,2026-05-10,0,1,112.26
INT_01720,CUST_0211,CAMP_004,2026-05-16,1,0,314.14
INT_01721,CUST_0257,CAMP_002,2026-02-20,1,0,281.82
INT_01722,CUST_0397,CAMP_003,2024-06-14,0,0,36.96
INT_01723,CUST_0314,CAMP_010,2024-08-04,0,0,324.43
INT_01724,CUST_0472,CAMP_001,2024-09-29,1,1,455.41
INT_01725,CUST_0242,CAMP_009,2026-01-18,0,1,468.61
INT_01726,CUST_0447,CAMP_008,2024-09-04,1,0,322.4
INT_01727,CUST_0435,CAMP_009,2025-12-07,1,0,141.23
INT_01728,CUST_0377,CAMP_002,2025-10-21,0,1,308.02
INT_01729,CUST_0373,CAMP_005,2024-08-16,1,1,224.84
INT_01730,CUST_0032,CAMP_002,2025-09-11,1,0,374.03
INT_01731,CUST_0362,CAMP_005,2026-03-26,1,0,341.44
INT_01732,CUST_0071,CAMP_002,2026-01-13,0,1,306.3
INT_01733,CUST_0266,CAMP_004,2024-09-14,0,0,172.57
INT_01734,CUST_0107,CAMP_010,2026-04-02,0,0,493.99
INT_01735,CUST_0288,CAMP_008,2024-07-06,0,0,227.49
INT_01736,CUST_0167,CAMP_006,2024-09-13,1,0,459.71
INT_01737,CUST_0340,CAMP_006,2025-08-12,0,0,76.57
INT_01738,CUST_0245,CAMP_003,2024-12-13,1,0,268.23
INT_01739,CUST_0270,CAMP_004,2026-04-14,1,0,180.07
INT_01740,CUST_0193,CAMP_002,2025-11-02,0,0,72.2
INT_01741,CUST_0161,CAMP_005,2025-01-10,0,0,318.55
INT_01742,CUST_0490,CAMP_010,2025-05-01,1,0,87.18
INT_01743,CUST_0089,CAMP_002,2026-05-19,1,1,483.69
INT_01744,CUST_0236,CAMP_004,2026-01-19,1,0,499.57
INT_01745,CUST_0468,CAMP_006,2024-09-10,1,0,440.97
INT_01746,CUST_0273,CAMP_008,2025-12-04,1,0,184.04
INT_01747,CUST_0176,CAMP_008,2025-12-28,0,0,10.47
INT_01748,CUST_0280,CAMP_006,2024-11-05,0,1,402.73
INT_01749,CUST_0182,CAMP_010,2025-05-26,0,1,71.99
INT_01750,CUST_0347,CAMP_005,2026-04-05,1,0,229.97
INT_01751,CUST_0396,CAMP_010,2026-02-26,0,1,355.34
INT_01752,CUST_0445,CAMP_003,2024-07-22,1,0,270.75
INT_01753,CUST_0370,CAMP_010,2025-05-17,1,0,113.49
INT_01754,CUST_0349,CAMP_010,2025-04-03,1,0,201.12
INT_01755,CUST_0330,CAMP_006,2025-03-07,0,0,420.07
INT_01756,CUST_0412,CAMP_006,2025-08-23,0,0,176.47
INT_01757,CUST_0355,CAMP_007,2025-01-25,1,1,470.94
INT_01758,CUST_0136,CAMP_003,2024-12-03,1,0,210.57
INT_01759,CUST_0313,CAMP_001,2025-04-27,0,0,208.86
INT_01760,CUST_0248,CAMP_006,2026-03-08,1,0,366.72
INT_01761,CUST_0099,CAMP_004,2026-03-18,0,0,221.95
INT_01762,CUST_0491,CAMP_004,2025-09-16,1,0,194.22
INT_01763,CUST_0127,CAMP_007,2025-04-14,0,1,181.78
INT_01764,CUST_0143,CAMP_005,2025-08-27,0,1,163.01
INT_01765,CUST_0286,CAMP_006,2025-12-31,1,0,199.44
INT_01766,CUST_0153,CAMP_003,2024-09-06,1,1,361.65
INT_01767,CUST_0116,CAMP_006,2024-08-31,1,0,102.96
INT_01768,CUST_0483,CAMP_008,2024-12-19,1,0,108.48
INT_01769,CUST_0499,CAMP_008,2025-08-03,1,0,95.48
INT_01770,CUST_0153,CAMP_008,2025-06-29,1,1,97.3
INT_01771,CUST_0395,CAMP_006,2025-06-27,1,0,436.8
INT_01772,CUST_0148,CAMP_005,2024-09-17,1,0,329.66
INT_01773,CUST_0361,CAMP_008,2025-03-13,1,0,309.44
INT_01774,CUST_0107,CAMP_009,2025-03-20,0,0,450.18
INT_01775,CUST_0354,CAMP_002,2025-12-19,1,1,274.1
INT_01776,CUST_0361,CAMP_003,2025-05-14,1,0,381.99
INT_01777,CUST_0251,CAMP_010,2025-08-19,0,0,204.1
INT_01778,CUST_0163,CAMP_002,2025-06-23,1,0,322.0
INT_01779,CUST_0246,CAMP_005,2026-05-22,0,0,106.76
INT_01780,CUST_0179,CAMP_003,2025-09-18,0,1,70.67
INT_01781,CUST_0287,CAMP_009,2025-12-02,0,0,54.33
INT_01782,CUST_0479,CAMP_004,2025-06-22,0,0,326.12
INT_01783,CUST_0479,CAMP_005,2024-09-13,0,0,150.16
INT_01784,CUST_0408,CAMP_002,2026-02-03,0,1,416.44
INT_01785,CUST_0370,CAMP_002,2025-07-13,0,1,387.29
INT_01786,CUST_0141,CAMP_001,2025-06-03,1,0,311.8
INT_01787,CUST_0148,CAMP_009,2024-08-18,1,0,25.44
INT_01788,CUST_0063,CAMP_001,2025-08-06,0,0,108.59
INT_01789,CUST_0294,CAMP_010,2024-12-19,1,0,275.85
INT_01790,CUST_0347,CAMP_010,2025-11-20,1,0,78.36
INT_01791,CUST_0279,CAMP_007,2025-09-10,0,1,192.15
INT_01792,CUST_0195,CAMP_010,2025-07-18,1,0,258.75
INT_01793,CUST_0459,CAMP_004,2025-07-08,0,0,90.16
INT_01794,CUST_0203,CAMP_001,2024-10-08,1,1,221.49
INT_01795,CUST_0420,CAMP_009,2024-07-04,1,1,346.98
INT_01796,CUST_0177,CAMP_005,2024-11-22,1,0,192.99
INT_01797,CUST_0489,CAMP_009,2026-04-07,1,0,333.5
INT_01798,CUST_0396,CAMP_009,2025-01-27,1,1,136.66
INT_01799,CUST_0412,CAMP_008,2025-03-29,0,0,372.99
INT_01800,CUST_0075,CAMP_003,2024-09-09,0,0,281.68
INT_01801,CUST_0149,CAMP_006,2024-08-15,0,0,77.93
INT_01802,CUST_0022,CAMP_007,2025-04-02,1,0,200.94
INT_01803,CUST_0148,CAMP_004,2024-12-25,0,1,390.93
INT_01804,CUST_0490,CAMP_010,2025-09-05,0,1,98.9
INT_01805,CUST_0366,CAMP_005,2025-04-30,1,0,205.64
INT_01806,CUST_0041,CAMP_003,2025-04-17,0,0,234.29
INT_01807,CUST_0178,CAMP_008,2025-08-23,0,0,434.02
INT_01808,CUST_0474,CAMP_009,2025-11-05,1,1,65.28
INT_01809,CUST_0227,CAMP_009,2025-05-09,0,0,465.63
INT_01810,CUST_0336,CAMP_002,2024-06-01,0,0,158.11
INT_01811,CUST_0132,CAMP_007,2024-07-21,0,1,466.51
INT_01812,CUST_0383,CAMP_006,2024-06-19,1,1,306.16
INT_01813,CUST_0246,CAMP_009,2025-12-06,0,0,367.66
INT_01814,CUST_0110,CAMP_001,2025-11-11,0,0,437.96
INT_01815,CUST_0104,CAMP_004,2024-12-18,1,0,338.09
INT_01816,CUST_0424,CAMP_010,2024-09-12,0,0,393.48
INT_01817,CUST_0276,CAMP_003,2025-01-04,1,0,42.88
INT_01818,CUST_0139,CAMP_009,2026-01-14,0,0,4.33
INT_01819,CUST_0478,CAMP_003,2024-07-10,1,0,431.12
INT_01820,CUST_0288,CAMP_008,2025-03-18,0,0,26.38
INT_01821,CUST_0357,CAMP_003,2026-03-06,1,0,426.3
INT_01822,CUST_0140,CAMP_003,2025-06-17,1,0,156.65
INT_01823,CUST_0071,CAMP_010,2025-08-15,0,0,450.9
INT_01824,CUST_0056,CAMP_010,2024-10-26,1,0,101.5
INT_01825,CUST_0316,CAMP_003,2024-09-06,0,0,75.3
INT_01826,CUST_0380,CAMP_008,2025-07-24,0,0,106.51
INT_01827,CUST_0301,CAMP_006,2025-10-17,0,1,420.34
INT_01828,CUST_0123,CAMP_001,2024-07-16,1,1,181.47
INT_01829,CUST_0125,CAMP_004,2025-06-21,1,1,454.62
INT_01830,CUST_0026,CAMP_008,2025-11-02,1,0,291.72
INT_01831,CUST_0343,CAMP_004,2024-12-05,1,0,414.13
INT_01832,CUST_0464,CAMP_002,2025-05-09,0,0,237.54
INT_01833,CUST_0272,CAMP_005,2026-03-11,1,1,351.8
INT_01834,CUST_0116,CAMP_006,2026-01-18,0,0,144.87
INT_01835,CUST_0327,CAMP_004,2025-02-19,1,0,50.75
INT_01836,CUST_0120,CAMP_001,2025-11-01,1,0,280.94
INT_01837,CUST_0027,CAMP_004,2025-12-17,0,0,450.41
INT_01838,CUST_0052,CAMP_009,2025-11-11,0,0,76.01
INT_01839,CUST_0212,CAMP_006,2024-08-11,0,0,207.59
INT_01840,CUST_0170,CAMP_007,2025-04-23,1,0,266.15
INT_01841,CUST_0368,CAMP_008,2024-08-16,1,0,309.14
INT_01842,CUST_0242,CAMP_008,2025-08-04,0,0,79.14
INT_01843,CUST_0052,CAMP_001,2024-07-29,0,1,276.16
INT_01844,CUST_0349,CAMP_001,2024-09-12,1,0,234.78
INT_01845,CUST_0395,CAMP_006,2025-09-18,0,0,491.65
INT_01846,CUST_0071,CAMP_002,2025-01-11,1,0,344.98
INT_01847,CUST_0003,CAMP_009,2025-11-05,1,0,451.83
INT_01848,CUST_0494,CAMP_005,2024-08-15,0,0,488.06
INT_01849,CUST_0282,CAMP_005,2024-10-21,0,0,331.93
INT_01850,CUST_0476,CAMP_010,2025-04-23,1,0,73.32
INT_01851,CUST_0081,CAMP_009,2025-11-08,0,0,222.45
INT_01852,CUST_0209,CAMP_010,2025-09-16,0,1,377.84
INT_01853,CUST_0335,CAMP_003,2025-07-30,0,0,67.8
INT_01854,CUST_0479,CAMP_007,2025-10-19,0,0,190.47
INT_01855,CUST_0451,CAMP_007,2025-08-25,1,1,189.68
INT_01856,CUST_0450,CAMP_006,2026-01-09,1,1,85.23
INT_01857,CUST_0244,CAMP_010,2025-11-24,1,0,9.98
INT_01858,CUST_0245,CAMP_002,2026-04-09,0,0,344.06
INT_01859,CUST_0334,CAMP_009,2026-05-28,0,0,408.98
INT_01860,CUST_0103,CAMP_005,2024-10-09,1,0,465.47
INT_01861,CUST_0388,CAMP_007,2025-12-23,1,0,292.45
INT_01862,CUST_0494,CAMP_004,2024-07-23,1,0,90.92
INT_01863,CUST_0148,CAMP_009,2025-04-05,1,0,446.99
INT_01864,CUST_0165,CAMP_007,2025-08-28,0,0,485.15
INT_01865,CUST_0147,CAMP_006,2025-12-20,1,1,473.3
INT_01866,CUST_0331,CAMP_006,2025-09-28,0,0,283.39
INT_01867,CUST_0031,CAMP_008,2026-04-02,1,1,442.8
INT_01868,CUST_0465,CAMP_008,2025-03-08,0,0,493.91
INT_01869,CUST_0394,CAMP_010,2025-11-24,1,1,443.25
INT_01870,CUST_0046,CAMP_001,2024-09-09,1,0,34.44
INT_01871,CUST_0334,CAMP_009,2026-02-05,1,0,67.47
INT_01872,CUST_0294,CAMP_003,2025-10-04,1,0,150.05
INT_01873,CUST_0119,CAMP_008,2024-07-27,1,0,196.81
INT_01874,CUST_0274,CAMP_003,2025-02-09,1,0,74.74
INT_01875,CUST_0379,CAMP_004,2024-06-06,0,0,496.45
INT_01876,CUST_0371,CAMP_002,2025-06-28,1,0,395.48
INT_01877,CUST_0436,CAMP_009,2025-09-14,1,0,334.45
INT_01878,CUST_0480,CAMP_005,2024-09-13,0,0,480.79
INT_01879,CUST_0020,CAMP_004,2025-06-11,1,0,160.35
INT_01880,CUST_0468,CAMP_003,2024-12-28,1,0,355.7
INT_01881,CUST_0472,CAMP_003,2025-09-18,0,1,474.38
INT_01882,CUST_0090,CAMP_003,2026-04-01,0,1,41.54
INT_01883,CUST_0214,CAMP_006,2024-07-13,1,0,301.41
INT_01884,CUST_0452,CAMP_010,2025-06-10,1,0,399.66
INT_01885,CUST_0429,CAMP_002,2026-02-11,0,1,7.98
INT_01886,CUST_0091,CAMP_004,2024-08-12,0,0,445.52
INT_01887,CUST_0479,CAMP_007,2024-12-31,1,0,208.87
INT_01888,CUST_0471,CAMP_006,2025-10-13,0,1,84.53
INT_01889,CUST_0019,CAMP_002,2024-08-22,1,0,425.63
INT_01890,CUST_0429,CAMP_008,2025-10-29,1,0,96.01
INT_01891,CUST_0204,CAMP_008,2024-05-31,1,0,140.12
INT_01892,CUST_0404,CAMP_008,2025-08-21,0,0,260.22
INT_01893,CUST_0254,CAMP_004,2024-10-14,1,1,457.96
INT_01894,CUST_0096,CAMP_010,2025-02-06,1,0,244.8
INT_01895,CUST_0480,CAMP_003,2024-10-12,0,0,452.91
INT_01896,CUST_0384,CAMP_007,2024-07-03,0,0,26.01
INT_01897,CUST_0493,CAMP_001,2025-05-05,1,0,119.4
INT_01898,CUST_0447,CAMP_004,2025-08-20,0,1,153.32
INT_01899,CUST_0475,CAMP_001,2026-04-22,1,0,224.47
INT_01900,CUST_0149,CAMP_003,2024-10-27,1,0,216.47
INT_01901,CUST_0449,CAMP_010,2025-05-19,0,0,20.23
INT_01902,CUST_0020,CAMP_010,2024-08-02,0,1,375.0
INT_01903,CUST_0005,CAMP_003,2025-08-14,0,0,379.88
INT_01904,CUST_0153,CAMP_003,2025-06-20,0,0,229.04
INT_01905,CUST_0291,CAMP_009,2026-01-20,1,1,40.12
INT_01906,CUST_0309,CAMP_001,2025-07-31,1,0,275.64
INT_01907,CUST_0055,CAMP_010,2025-03-09,0,0,65.32
INT_01908,CUST_0476,CAMP_003,2025-11-15,1,0,489.12
INT_01909,CUST_0172,CAMP_001,2026-02-01,1,0,312.08
INT_01910,CUST_0146,CAMP_003,2024-09-18,1,1,367.32
INT_01911,CUST_0233,CAMP_005,2025-04-25,1,0,9.61
INT_01912,CUST_0329,CAMP_003,2025-03-26,0,0,190.34
INT_01913,CUST_0279,CAMP_009,2025-09-26,0,1,452.27
INT_01914,CUST_0269,CAMP_007,2025-10-07,0,0,190.01
INT_01915,CUST_0253,CAMP_010,2026-04-21,1,0,17.99
INT_01916,CUST_0456,CAMP_010,2025-12-04,0,0,335.95
INT_01917,CUST_0481,CAMP_001,2026-02-21,0,0,348.43
INT_01918,CUST_0069,CAMP_005,2025-11-29,1,1,167.82
INT_01919,CUST_0436,CAMP_002,2024-07-06,0,1,401.57
INT_01920,CUST_0259,CAMP_004,2025-11-06,0,0,426.81
INT_01921,CUST_0240,CAMP_008,2025-06-07,1,0,392.06
INT_01922,CUST_0140,CAMP_010,2025-05-24,1,0,203.6
INT_01923,CUST_0099,CAMP_008,2026-03-04,1,0,171.06
INT_01924,CUST_0415,CAMP_008,2025-12-06,1,0,471.45
INT_01925,CUST_0058,CAMP_003,2024-06-23,1,0,359.56
INT_01926,CUST_0170,CAMP_004,2026-05-21,1,1,276.19
INT_01927,CUST_0084,CAMP_007,2025-09-02,1,1,244.42
INT_01928,CUST_0375,CAMP_010,2024-08-26,0,0,133.34
INT_01929,CUST_0235,CAMP_003,2025-01-12,0,0,456.68
INT_01930,CUST_0332,CAMP_010,2025-09-26,0,0,459.39
INT_01931,CUST_0132,CAMP_003,2025-03-31,0,0,42.4
INT_01932,CUST_0368,CAMP_010,2025-08-02,1,1,333.11
INT_01933,CUST_0096,CAMP_009,2025-08-28,0,0,159.31
INT_01934,CUST_0008,CAMP_005,2025-02-06,1,1,254.4
INT_01935,CUST_0378,CAMP_003,2024-07-20,0,0,56.76
INT_01936,CUST_0173,CAMP_006,2025-04-19,0,0,405.38
INT_01937,CUST_0405,CAMP_008,2026-01-17,1,0,403.11
INT_01938,CUST_0152,CAMP_010,2024-08-20,0,0,53.52
INT_01939,CUST_0291,CAMP_010,2025-12-08,0,1,37.21
INT_01940,CUST_0346,CAMP_002,2025-07-30,0,0,186.69
INT_01941,CUST_0388,CAMP_004,2025-10-11,1,0,77.0
INT_01942,CUST_0099,CAMP_007,2024-12-19,1,0,400.73
INT_01943,CUST_0090,CAMP_007,2024-12-08,1,0,389.44
INT_01944,CUST_0313,CAMP_003,2026-05-27,1,1,431.85
INT_01945,CUST_0439,CAMP_002,2024-09-04,1,0,4.82
INT_01946,CUST_0328,CAMP_001,2024-08-02,1,0,6.72
INT_01947,CUST_0460,CAMP_004,2025-10-29,1,0,403.49
INT_01948,CUST_0208,CAMP_009,2026-02-26,1,0,435.08
INT_01949,CUST_0424,CAMP_009,2026-01-02,0,0,308.73
INT_01950,CUST_0219,CAMP_007,2026-01-15,0,1,78.12
INT_01951,CUST_0264,CAMP_003,2025-12-16,0,0,313.06
INT_01952,CUST_0168,CAMP_010,2025-04-12,0,0,435.67
INT_01953,CUST_0045,CAMP_002,2024-11-07,0,1,230.38
INT_01954,CUST_0206,CAMP_003,2025-08-24,0,0,436.7
INT_01955,CUST_0343,CAMP_008,2024-12-22,0,0,393.07
INT_01956,CUST_0049,CAMP_010,2025-11-18,0,0,52.92
INT_01957,CUST_0095,CAMP_010,2025-07-01,0,0,60.99
INT_01958,CUST_0072,CAMP_001,2025-12-10,0,0,352.07
INT_01959,CUST_0245,CAMP_009,2025-12-27,1,0,99.76
INT_01960,CUST_0166,CAMP_009,2025-08-16,0,0,373.03
INT_01961,CUST_0480,CAMP_002,2025-10-24,0,0,40.58
INT_01962,CUST_0128,CAMP_002,2025-11-09,1,0,45.85
INT_01963,CUST_0004,CAMP_008,2026-02-13,0,0,475.7
INT_01964,CUST_0134,CAMP_003,2025-12-04,0,0,1.92
INT_01965,CUST_0197,CAMP_010,2026-05-10,1,0,395.8
INT_01966,CUST_0121,CAMP_009,2026-02-12,1,1,116.54
INT_01967,CUST_0229,CAMP_001,2024-06-06,0,0,25.0
INT_01968,CUST_0386,CAMP_007,2024-12-04,1,0,39.71
INT_01969,CUST_0137,CAMP_009,2025-12-13,1,0,160.2
INT_01970,CUST_0489,CAMP_007,2025-09-06,0,0,264.67
INT_01971,CUST_0169,CAMP_006,2025-03-05,0,1,238.02
INT_01972,CUST_0155,CAMP_001,2025-10-26,0,0,98.65
INT_01973,CUST_0299,CAMP_009,2024-10-06,0,0,493.96
INT_01974,CUST_0371,CAMP_007,2026-05-21,1,1,302.73
INT_01975,CUST_0294,CAMP_004,2025-04-13,1,1,93.03
INT_01976,CUST_0006,CAMP_008,2025-05-22,1,1,144.03
INT_01977,CUST_0134,CAMP_007,2026-02-22,0,0,338.08
INT_01978,CUST_0335,CAMP_006,2026-01-25,1,0,432.5
INT_01979,CUST_0185,CAMP_010,2025-08-04,0,0,30.63
INT_01980,CUST_0355,CAMP_010,2025-04-24,0,0,92.46
INT_01981,CUST_0121,CAMP_002,2026-01-07,1,0,3.16
INT_01982,CUST_0032,CAMP_007,2026-01-06,1,1,87.93
INT_01983,CUST_0342,CAMP_003,2026-03-09,0,0,98.86
INT_01984,CUST_0061,CAMP_005,2026-02-13,1,0,71.95
INT_01985,CUST_0239,CAMP_008,2025-10-25,0,0,271.0
INT_01986,CUST_0158,CAMP_004,2024-09-03,0,0,486.36
INT_01987,CUST_0082,CAMP_002,2025-08-14,1,0,349.98
INT_01988,CUST_0208,CAMP_005,2025-09-10,1,1,351.43
INT_01989,CUST_0352,CAMP_010,2024-09-07,1,0,37.89
